PTJ1,PTj2,Etaj1,Etaj2,phijj,MET,metphij1,metphij2,signal
170.088,136.691,-1.04712,-0.712075,4.03286,139.593,-2.17068,1.86219,1
174.846,101.775,0.393594,-0.321038,-0.401051,270.001,3.18556,2.78451,1
284.921,56.9935,-1.31077,0.947355,2.33778,248.499,-3.33068,-0.992902,1
547.769,30.7641,-0.856224,0.854872,-2.78883,525.104,3.19525,0.406417,1
218.187,26.4087,-2.74784,-0.405031,-2.61594,197.335,3.23122,0.615279,1
213.813,108.135,0.829768,-0.0513734,1.11349,270.627,-3.54723,-2.43375,1
151.416,132.687,0.527801,-2.98834,1.82632,164.497,2.41051,4.23683,1
183.568,27.9025,-1.26799,0.0907071,-1.12122,201.99,-3.06359,-4.18482,1
235.332,28.0121,0.133782,-1.04029,-3.05778,211.378,3.19768,0.139895,1
582.039,25.63,0.0234496,2.92712,-4.71707,580.688,3.09549,-1.62158,1
140.713,82.7461,-0.650162,-1.99548,1.20994,171.851,2.72968,3.93961,1
249.125,77.0956,-1.02372,-1.30653,4.14482,207.566,-2.72772,1.4171,1
179.662,53.143,1.95601,2.72965,1.24528,199.153,-3.33149,-2.08621,1
194.587,55.5173,-2.29906,2.94109,4.79845,176.71,-2.94578,1.85266,1
444.498,35.4334,-0.181649,-0.369681,4.71962,456.431,-3.07325,1.64637,1
164.543,151.988,1.01477,2.39093,-0.963878,278.476,-2.65366,-3.61754,1
264.096,170.931,1.28248,1.82337,3.82534,183.75,-2.55589,1.26945,1
192.489,54.4387,-1.0645,-1.19518,-0.808756,227.665,3.38666,2.5779,1
422.219,164.412,1.6355,0.864432,4.36807,419.87,-2.72444,1.64363,1
533.752,156.225,-1.16647,1.91574,2.24957,456.383,-3.3619,-1.11233,1
302.349,150.697,0.105507,0.0991293,3.24274,178.702,-2.92843,0.314309,1
286.789,206.766,0.352152,2.00747,3.78826,158.898,-2.51539,1.27287,1
316.507,112.013,-0.83154,-0.772165,2.80522,213.284,-3.25629,-0.451071,1
150.93,26.0293,1.32289,1.43938,-5.29831,171.361,3.10913,-2.18917,1
565.851,40.3823,-1.20962,-1.89351,-0.516825,593.775,3.15228,2.63546,1
191.942,28.6608,2.12946,1.99338,2.51014,168.621,-3.30184,-0.791706,1
163.886,72.8128,-0.0972347,-0.82992,0.907711,237.445,2.86654,3.77425,1
1157.68,47.9446,-0.377044,3.65445,-2.51394,1132.63,3.16316,0.649215,1
168.148,34.487,2.22823,-2.39454,3.39929,131.373,-3.14206,0.257231,1
269.502,60.9496,-0.381469,-2.43031,-2.66996,302.206,3.44344,0.77348,1
696.652,85.7857,1.32133,-2.36361,3.88811,641.574,-3.0522,0.835918,1
169.293,30.3208,-2.0191,2.85426,0.208997,185.675,-3.26276,-3.05377,1
389.164,101.447,2.12778,0.914704,1.65993,391.15,-3.3808,-1.72087,1
198.671,75.1185,0.499808,-0.385858,0.000678539,256.66,-3.17955,-3.17887,1
249.088,234.442,0.0466002,1.18462,1.67586,324.972,2.26748,3.94334,1
149.834,38.2411,0.299904,2.55507,-4.21781,135.714,2.86422,-1.35359,1
173.278,25.5782,0.89826,2.45947,-0.901581,196.838,-3.07174,-3.97332,1
